Date,State,Cases
2/23/2020,ND,0
2/23/2020,NC,0
2/23/2020,MT,0
2/23/2020,MS,0
2/23/2020,MO,0
2/23/2020,MN,0
2/23/2020,MI,0
2/23/2020,ME,0
2/23/2020,MD,0
2/23/2020,MA,0
2/23/2020,LA,0
2/23/2020,KY,0
2/23/2020,KS,0
2/23/2020,IN,0
2/23/2020,IL,0
2/23/2020,ID,0
2/23/2020,IA,0
2/23/2020,HI,0
2/23/2020,GA,0
2/23/2020,FL,0
2/23/2020,DE,0
2/23/2020,DC,0
2/23/2020,CT,0
2/23/2020,CO,0
2/23/2020,CA,0
2/23/2020,AZ,0
2/23/2020,AR,0
2/23/2020,AL,0
2/23/2020,AK,0
2/22/2020,WY,0
2/22/2020,WV,0
2/22/2020,WI,0
2/22/2020,WA,0
2/22/2020,VT,0
2/22/2020,VA,0
2/22/2020,UT,0
2/22/2020,TX,0
2/22/2020,TN,0
2/22/2020,SD,0
2/22/2020,SC,0
2/22/2020,RI,0
2/22/2020,PA,0
2/22/2020,OR,0
2/22/2020,OK,0
2/22/2020,OH,0
2/22/2020,NY,0
2/22/2020,NV,0
2/22/2020,NM,0
2/22/2020,NJ,0
2/22/2020,NH,0
2/22/2020,NE,0
2/22/2020,ND,0
2/22/2020,NC,0
2/22/2020,MT,0
2/22/2020,MS,0
2/22/2020,MO,0
2/22/2020,MN,0
2/22/2020,MI,0
2/22/2020,ME,0
2/22/2020,MD,0
2/22/2020,MA,0
2/22/2020,LA,0
2/22/2020,KY,0
2/22/2020,KS,0
2/22/2020,IN,0
2/22/2020,IL,0
2/22/2020,ID,0
2/22/2020,IA,0
2/22/2020,HI,0
2/22/2020,GA,0
2/22/2020,FL,0
2/22/2020,DE,0
2/22/2020,DC,0
2/22/2020,CT,0
2/22/2020,CO,0
2/22/2020,CA,0
2/22/2020,AZ,0
2/22/2020,AR,0
2/22/2020,AL,0
2/22/2020,AK,0
2/21/2020,WY,0
2/21/2020,WV,0
2/21/2020,WI,0
2/21/2020,WA,0
2/21/2020,VT,0
2/21/2020,VA,0
2/21/2020,UT,0
2/21/2020,TX,0
2/21/2020,TN,0
2/21/2020,SD,0
2/21/2020,SC,0
2/21/2020,RI,0
2/21/2020,PA,0
2/21/2020,OR,0
2/21/2020,OK,0
2/21/2020,OH,0
2/21/2020,NY,0
2/21/2020,NV,0
2/21/2020,NM,0
2/21/2020,NJ,0
2/21/2020,NH,0
2/21/2020,NE,0
2/21/2020,ND,0
2/21/2020,NC,0
2/21/2020,MT,0
2/21/2020,MS,0
2/21/2020,MO,0
2/21/2020,MN,0
2/21/2020,MI,0
2/21/2020,ME,0
2/21/2020,MD,0
2/21/2020,MA,0
2/21/2020,LA,0
2/21/2020,KY,0
2/21/2020,KS,0
2/21/2020,IN,0
2/21/2020,IL,0
2/21/2020,ID,0
2/21/2020,IA,0
2/21/2020,HI,0
2/21/2020,GA,0
2/21/2020,FL,0
2/21/2020,DE,0
2/21/2020,DC,0
2/21/2020,CT,0
2/21/2020,CO,0
2/21/2020,AZ,0
2/21/2020,AR,0
2/21/2020,AL,0
2/21/2020,AK,0
2/20/2020,WY,0
2/20/2020,WV,0
2/20/2020,WI,0
2/20/2020,WA,0
2/20/2020,VT,0
2/20/2020,VA,0
2/20/2020,UT,0
2/20/2020,TX,0
2/20/2020,TN,0
2/20/2020,SD,0
2/20/2020,SC,0
2/20/2020,RI,0
2/20/2020,PA,0
2/20/2020,OR,0
2/20/2020,OK,0
2/20/2020,OH,0
2/20/2020,NY,0
2/20/2020,NV,0
2/20/2020,NM,0
2/20/2020,NJ,0
2/20/2020,NH,0
2/20/2020,NE,0
2/20/2020,ND,0
2/20/2020,NC,0
2/20/2020,MT,0
2/20/2020,MS,0
2/20/2020,MO,0
2/20/2020,MN,0
2/20/2020,MI,0
2/20/2020,ME,0
2/20/2020,MD,0
2/20/2020,MA,0
2/20/2020,LA,0
2/20/2020,KY,0
2/20/2020,KS,0
2/20/2020,IN,0
2/20/2020,IL,0
2/20/2020,ID,0
2/20/2020,IA,0
2/20/2020,HI,0
2/20/2020,GA,0
2/20/2020,FL,0
2/20/2020,DE,0
2/20/2020,DC,0
2/20/2020,CT,0
2/20/2020,CO,0
2/20/2020,CA,0
2/20/2020,AZ,0
2/20/2020,AR,0
2/20/2020,AL,0
2/20/2020,AK,0
2/19/2020,WY,0
2/19/2020,WV,0
2/19/2020,WI,0
2/19/2020,WA,0
2/19/2020,VT,0
2/19/2020,VA,0
2/19/2020,UT,0
2/19/2020,TX,0
2/19/2020,TN,0
2/19/2020,SD,0
2/19/2020,SC,0
2/19/2020,RI,0
2/19/2020,PA,0
2/19/2020,OR,0
2/19/2020,OK,0
2/19/2020,OH,0
2/19/2020,NY,0
2/19/2020,NV,0
2/19/2020,NM,0
2/19/2020,NJ,0
2/19/2020,NH,0
2/19/2020,NE,0
2/19/2020,ND,0
2/19/2020,NC,0
2/19/2020,MT,0
2/19/2020,MS,0
2/19/2020,MO,0
2/19/2020,MN,0
2/19/2020,MI,0
2/19/2020,ME,0
2/19/2020,MD,0
2/19/2020,MA,0
2/19/2020,LA,0
2/19/2020,KY,0
2/19/2020,KS,0
2/19/2020,IN,0
2/19/2020,IL,0
2/19/2020,ID,0
2/19/2020,IA,0
2/19/2020,HI,0
2/19/2020,GA,0
2/19/2020,FL,0
2/19/2020,DE,0
2/19/2020,DC,0
2/19/2020,CT,0
2/19/2020,CO,0
2/19/2020,CA,0
2/19/2020,AZ,0
2/19/2020,AR,0
2/19/2020,AL,0
2/19/2020,AK,0
2/18/2020,WY,0
2/18/2020,WV,0
2/18/2020,WI,0
2/18/2020,WA,0
2/18/2020,VT,0
2/18/2020,VA,0
2/18/2020,UT,0
2/18/2020,TX,0
2/18/2020,TN,0
2/18/2020,SD,0
2/18/2020,SC,0
2/18/2020,RI,0
2/18/2020,PA,0
2/18/2020,OR,0
2/18/2020,OK,0
2/18/2020,OH,0
2/18/2020,NY,0
2/18/2020,NV,0
2/18/2020,NM,0
2/18/2020,NJ,0
2/18/2020,NH,0
2/18/2020,NE,0
2/18/2020,ND,0
2/18/2020,NC,0
2/18/2020,MT,0
2/18/2020,MS,0
2/18/2020,MO,0
2/18/2020,MN,0
2/18/2020,MI,0
2/18/2020,ME,0
2/18/2020,MD,0
2/18/2020,MA,0
2/18/2020,LA,0
2/18/2020,KY,0
2/18/2020,KS,0
2/18/2020,IN,0
2/18/2020,IL,0
2/18/2020,ID,0
2/18/2020,IA,0
2/18/2020,HI,0
2/18/2020,GA,0
2/18/2020,FL,0
2/18/2020,DE,0
2/18/2020,DC,0
2/18/2020,CT,0
2/18/2020,CO,0
2/18/2020,AZ,0
2/18/2020,AR,0
2/18/2020,AL,0
2/18/2020,AK,0
2/17/2020,WY,0
2/17/2020,WV,0
2/17/2020,WI,0
2/17/2020,WA,0
2/17/2020,VT,0
2/17/2020,VA,0
2/17/2020,UT,0
2/17/2020,TX,0
2/17/2020,TN,0
2/17/2020,SD,0
2/17/2020,SC,0
2/17/2020,RI,0
2/17/2020,PA,0
2/17/2020,OR,0
2/17/2020,OK,0
2/17/2020,OH,0
2/17/2020,NY,0
2/17/2020,NV,0
2/17/2020,NM,0
2/17/2020,NJ,0
2/17/2020,NH,0
2/17/2020,NE,0
2/17/2020,ND,0
2/17/2020,NC,0
2/17/2020,MT,0
2/17/2020,MS,0
2/17/2020,MO,0
2/17/2020,MN,0
2/17/2020,MI,0
2/17/2020,ME,0
2/17/2020,MD,0
2/17/2020,MA,0
2/17/2020,LA,0
2/17/2020,KY,0
2/17/2020,KS,0
2/17/2020,IN,0
2/17/2020,IL,0
2/17/2020,ID,0
2/17/2020,IA,0
2/17/2020,HI,0
2/17/2020,GA,0
2/17/2020,FL,0
2/17/2020,DE,0
2/17/2020,DC,0
2/17/2020,CT,0
2/17/2020,CO,0
2/17/2020,CA,0
2/17/2020,AZ,0
2/17/2020,AR,0
2/17/2020,AL,0
2/17/2020,AK,0
2/16/2020,WY,0
2/16/2020,WV,0
2/16/2020,WI,0
2/16/2020,WA,0
2/16/2020,VT,0
2/16/2020,VA,0
2/16/2020,UT,0
2/16/2020,TX,0
2/16/2020,TN,0
2/16/2020,SD,0
2/16/2020,SC,0
2/16/2020,RI,0
2/16/2020,PA,0
2/16/2020,OR,0
2/16/2020,OK,0
2/16/2020,OH,0
2/16/2020,NY,0
2/16/2020,NV,0
2/16/2020,NM,0
2/16/2020,NJ,0
2/16/2020,NH,0
2/16/2020,NE,0
2/16/2020,ND,0
2/16/2020,NC,0
2/16/2020,MT,0
2/16/2020,MS,0
2/16/2020,MO,0
2/16/2020,MN,0
2/16/2020,MI,0
2/16/2020,ME,0
2/16/2020,MD,0
2/16/2020,MA,0
2/16/2020,LA,0
2/16/2020,KY,0
2/16/2020,KS,0
2/16/2020,IN,0
2/16/2020,IL,0
2/16/2020,ID,0
2/16/2020,IA,0
2/16/2020,HI,0
2/16/2020,GA,0
2/16/2020,FL,0
2/16/2020,DE,0
2/16/2020,DC,0
2/16/2020,CT,0
2/16/2020,CO,0
2/16/2020,CA,0
2/16/2020,AZ,0
2/16/2020,AR,0
2/16/2020,AL,0
2/16/2020,AK,0
2/15/2020,WY,0
2/15/2020,WV,0
2/15/2020,WI,0
2/15/2020,WA,0
2/15/2020,VT,0
2/15/2020,VA,0
2/15/2020,UT,0
2/15/2020,TX,0
2/15/2020,TN,0
2/15/2020,SD,0
2/15/2020,SC,0
2/15/2020,RI,0
2/15/2020,PA,0
2/15/2020,OR,0
2/15/2020,OK,0
2/15/2020,OH,0
2/15/2020,NY,0
2/15/2020,NV,0
2/15/2020,NM,0
2/15/2020,NJ,0
2/15/2020,NH,0
2/15/2020,NE,0
2/15/2020,ND,0
2/15/2020,NC,0
2/15/2020,MT,0
2/15/2020,MS,0
2/15/2020,MO,0
2/15/2020,MN,0
2/15/2020,MI,0
2/15/2020,ME,0
2/15/2020,MD,0
2/15/2020,MA,0
2/15/2020,LA,0
2/15/2020,KY,0
2/15/2020,KS,0
2/15/2020,IN,0
2/15/2020,IL,0
2/15/2020,ID,0
2/15/2020,IA,0
2/15/2020,HI,0
2/15/2020,GA,0
2/15/2020,FL,0
2/15/2020,DE,0
2/15/2020,DC,0
2/15/2020,CT,0
2/15/2020,CO,0
2/15/2020,CA,0
2/15/2020,AZ,0
2/15/2020,AR,0
2/15/2020,AL,0
2/15/2020,AK,0
2/14/2020,WY,0
2/14/2020,WV,0
2/14/2020,WI,0
2/14/2020,WA,0
2/14/2020,VT,0
2/14/2020,VA,0
2/14/2020,UT,0
2/14/2020,TX,0
2/14/2020,TN,0
2/14/2020,SD,0
2/14/2020,SC,0
2/14/2020,RI,0
2/14/2020,PA,0
2/14/2020,OR,0
2/14/2020,OK,0
2/14/2020,OH,0
2/14/2020,NY,0
2/14/2020,NV,0
2/14/2020,NM,0
2/14/2020,NJ,0
2/14/2020,NH,0
2/14/2020,NE,0
2/14/2020,ND,0
2/14/2020,NC,0
2/14/2020,MT,0
2/14/2020,MS,0
2/14/2020,MO,0
2/14/2020,MN,0
2/14/2020,MI,0
2/14/2020,ME,0
2/14/2020,MD,0
2/14/2020,MA,0
2/14/2020,LA,0
2/14/2020,KY,0
2/14/2020,KS,0
2/14/2020,IN,0
2/14/2020,IL,0
2/14/2020,ID,0
2/14/2020,IA,0
2/14/2020,HI,0
2/14/2020,GA,0
2/14/2020,FL,0
2/14/2020,DE,0
2/14/2020,DC,0
2/14/2020,CT,0
2/14/2020,CO,0
2/14/2020,CA,0
2/14/2020,AZ,0
2/14/2020,AR,0
2/14/2020,AL,0
2/14/2020,AK,0
2/13/2020,WY,0
2/13/2020,WV,0
2/13/2020,WI,0
2/13/2020,WA,0
2/13/2020,VT,0
2/13/2020,VA,0
2/13/2020,UT,0
2/13/2020,TX,0
2/13/2020,TN,0
2/13/2020,SD,0
2/13/2020,SC,0
2/13/2020,RI,0
2/13/2020,PA,0
2/13/2020,OR,0
2/13/2020,OK,0
2/13/2020,OH,0
2/13/2020,NY,0
2/13/2020,NV,0
2/13/2020,NM,0
2/13/2020,NJ,0
2/13/2020,NH,0
2/13/2020,NE,0
2/13/2020,ND,0
2/13/2020,NC,0
2/13/2020,MT,0
2/13/2020,MS,0
2/13/2020,MO,0
2/13/2020,MN,0
2/13/2020,MI,0
2/13/2020,ME,0
2/13/2020,MD,0
2/13/2020,MA,0
2/13/2020,LA,0
2/13/2020,KY,0
2/13/2020,KS,0
2/13/2020,IN,0
2/13/2020,IL,0
2/13/2020,ID,0
2/13/2020,IA,0
2/13/2020,HI,0
2/13/2020,GA,0
2/13/2020,FL,0
2/13/2020,DE,0
2/13/2020,DC,0
2/13/2020,CT,0
2/13/2020,CO,0
2/13/2020,AZ,0
2/13/2020,AR,0
2/13/2020,AL,0
2/13/2020,AK,0
2/12/2020,WY,0
2/12/2020,WV,0
2/12/2020,WI,0
2/12/2020,WA,0
2/12/2020,VT,0
2/12/2020,VA,0
2/12/2020,UT,0
2/12/2020,TX,0
2/12/2020,TN,0
2/12/2020,SD,0
2/12/2020,SC,0
2/12/2020,RI,0
2/12/2020,PA,0
2/12/2020,OR,0
2/12/2020,OK,0
2/12/2020,OH,0
2/12/2020,NY,0
2/12/2020,NV,0
2/12/2020,NM,0
2/12/2020,NJ,0
2/12/2020,NH,0
2/12/2020,NE,0
2/12/2020,ND,0
2/12/2020,NC,0
2/12/2020,MT,0
2/12/2020,MS,0
2/12/2020,MO,0
2/12/2020,MN,0
2/12/2020,MI,0
2/12/2020,ME,0
2/12/2020,MD,0
2/12/2020,MA,0
2/12/2020,LA,0
2/12/2020,KY,0
2/12/2020,KS,0
2/12/2020,IN,0
2/12/2020,IL,0
2/12/2020,ID,0
2/12/2020,IA,0
2/12/2020,HI,0
2/12/2020,GA,0
2/12/2020,FL,0
2/12/2020,DE,0
2/12/2020,DC,0
2/12/2020,CT,0
2/12/2020,CO,0
2/12/2020,CA,0
2/12/2020,AZ,0
2/12/2020,AR,0
2/12/2020,AL,0
2/12/2020,AK,0
2/11/2020,WY,0
2/11/2020,WV,0
2/11/2020,WI,0
2/11/2020,WA,0
2/11/2020,VT,0
2/11/2020,VA,0
2/11/2020,UT,0
2/11/2020,TX,0
2/11/2020,TN,0
2/11/2020,SD,0
2/11/2020,SC,0
2/11/2020,RI,0
2/11/2020,PA,0
2/11/2020,OR,0
2/11/2020,OK,0
2/11/2020,OH,0
2/11/2020,NY,0
2/11/2020,NV,0
2/11/2020,NM,0
2/11/2020,NJ,0
2/11/2020,NH,0
2/11/2020,NE,0
2/11/2020,ND,0
2/11/2020,NC,0
2/11/2020,MT,0
2/11/2020,MS,0
2/11/2020,MO,0
2/11/2020,MN,0
2/11/2020,MI,0
2/11/2020,ME,0
2/11/2020,MD,0
2/11/2020,MA,0
2/11/2020,LA,0
2/11/2020,KY,0
2/11/2020,KS,0
2/11/2020,IN,0
2/11/2020,IL,0
2/11/2020,ID,0
2/11/2020,IA,0
2/11/2020,HI,0
2/11/2020,GA,0
2/11/2020,FL,0
2/11/2020,DE,0
2/11/2020,DC,0
2/11/2020,CT,0
2/11/2020,CO,0
2/11/2020,AZ,0
2/11/2020,AR,0
2/11/2020,AL,0
2/11/2020,AK,0
2/10/2020,WY,0
2/10/2020,WV,0
2/10/2020,WI,0
2/10/2020,WA,0
2/10/2020,VT,0
2/10/2020,VA,0
2/10/2020,UT,0
2/10/2020,TX,0
2/10/2020,TN,0
2/10/2020,SD,0
2/10/2020,SC,0
2/10/2020,RI,0
2/10/2020,PA,0
2/10/2020,OR,0
2/10/2020,OK,0
2/10/2020,OH,0
2/10/2020,NY,0
2/10/2020,NV,0
2/10/2020,NM,0
2/10/2020,NJ,0
2/10/2020,NH,0
2/10/2020,NE,0
2/10/2020,ND,0
2/10/2020,NC,0
2/10/2020,MT,0
2/10/2020,MS,0
2/10/2020,MO,0
2/10/2020,MN,0
2/10/2020,MI,0
2/10/2020,ME,0
2/10/2020,MD,0
2/10/2020,MA,0
2/10/2020,LA,0
2/10/2020,KY,0
2/10/2020,KS,0
2/10/2020,IN,0
2/10/2020,IL,0
2/10/2020,ID,0
2/10/2020,IA,0
2/10/2020,HI,0
2/10/2020,GA,0
2/10/2020,FL,0
2/10/2020,DE,0
2/10/2020,DC,0
2/10/2020,CT,0
2/10/2020,CO,0
2/10/2020,CA,0
2/10/2020,AZ,0
2/10/2020,AR,0
2/10/2020,AL,0
2/10/2020,AK,0
2/9/2020,WY,0
2/9/2020,WV,0
2/9/2020,WI,0
2/9/2020,WA,0
2/9/2020,VT,0
2/9/2020,VA,0
2/9/2020,UT,0
2/9/2020,TX,0
2/9/2020,TN,0
2/9/2020,SD,0
2/9/2020,SC,0
2/9/2020,RI,0
2/9/2020,PA,0
2/9/2020,OR,0
2/9/2020,OK,0
2/9/2020,OH,0
2/9/2020,NY,0
2/9/2020,NV,0
2/9/2020,NM,0
2/9/2020,NJ,0
2/9/2020,NH,0
2/9/2020,NE,0
2/9/2020,ND,0
2/9/2020,NC,0
2/9/2020,MT,0
2/9/2020,MS,0
2/9/2020,MO,0
2/9/2020,MN,0
2/9/2020,MI,0
2/9/2020,ME,0
2/9/2020,MD,0
2/9/2020,MA,0
2/9/2020,LA,0
2/9/2020,KY,0
2/9/2020,KS,0
2/9/2020,IN,0
2/9/2020,IL,0
2/9/2020,ID,0
2/9/2020,IA,0
2/9/2020,HI,0
2/9/2020,GA,0
2/9/2020,FL,0
2/9/2020,DE,0
2/9/2020,DC,0
2/9/2020,CT,0
2/9/2020,CO,0
2/9/2020,CA,0
2/9/2020,AZ,0
2/9/2020,AR,0
2/9/2020,AL,0
2/9/2020,AK,0
2/8/2020,WY,0
2/8/2020,WV,0
2/8/2020,WI,0
2/8/2020,WA,0
2/8/2020,VT,0
2/8/2020,VA,0
2/8/2020,UT,0
2/8/2020,TX,0
2/8/2020,TN,0
2/8/2020,SD,0
2/8/2020,SC,0
2/8/2020,RI,0
2/8/2020,PA,0
2/8/2020,OR,0
2/8/2020,OK,0
2/8/2020,OH,0
2/8/2020,NY,0
2/8/2020,NV,0
2/8/2020,NM,0
2/8/2020,NJ,0
2/8/2020,NH,0
2/8/2020,NE,0
2/8/2020,ND,0
2/8/2020,NC,0
2/8/2020,MT,0
2/8/2020,MS,0
2/8/2020,MO,0
2/8/2020,MN,0
2/8/2020,MI,0
2/8/2020,ME,0
2/8/2020,MD,0
2/8/2020,MA,0
2/8/2020,LA,0
2/8/2020,KY,0
2/8/2020,KS,0
2/8/2020,IN,0
2/8/2020,IL,0
2/8/2020,ID,0
2/8/2020,IA,0
2/8/2020,HI,0
2/8/2020,GA,0
2/8/2020,FL,0
2/8/2020,DE,0
2/8/2020,DC,0
2/8/2020,CT,0
2/8/2020,CO,0
2/8/2020,CA,0
2/8/2020,AZ,0
2/8/2020,AR,0
2/8/2020,AL,0
2/8/2020,AK,0
2/7/2020,WY,0
2/7/2020,WV,0
2/7/2020,WI,0
2/7/2020,WA,0
2/7/2020,VT,0
2/7/2020,VA,0
2/7/2020,UT,0
2/7/2020,TX,0
2/7/2020,TN,0
2/7/2020,SD,0
2/7/2020,SC,0
2/7/2020,RI,0
2/7/2020,PA,0
2/7/2020,OR,0
2/7/2020,OK,0
2/7/2020,OH,0
2/7/2020,NY,0
2/7/2020,NV,0
2/7/2020,NM,0
2/7/2020,NJ,0
2/7/2020,NH,0
2/7/2020,NE,0
2/7/2020,ND,0
2/7/2020,NC,0
2/7/2020,MT,0
2/7/2020,MS,0
2/7/2020,MO,0
2/7/2020,MN,0
2/7/2020,MI,0
2/7/2020,ME,0
2/7/2020,MD,0
2/7/2020,MA,0
2/7/2020,LA,0
2/7/2020,KY,0
2/7/2020,KS,0
2/7/2020,IN,0
2/7/2020,IL,0
2/7/2020,ID,0
2/7/2020,IA,0
2/7/2020,HI,0
2/7/2020,GA,0
2/7/2020,FL,0
2/7/2020,DE,0
2/7/2020,DC,0
2/7/2020,CT,0
2/7/2020,CO,0
2/7/2020,CA,0
2/7/2020,AZ,0
2/7/2020,AR,0
2/7/2020,AL,0
2/7/2020,AK,0
2/6/2020,WY,0
2/6/2020,WV,0
2/6/2020,WI,0
2/6/2020,WA,0
2/6/2020,VT,0
2/6/2020,VA,0
2/6/2020,UT,0
2/6/2020,TX,0
2/6/2020,TN,0
2/6/2020,SD,0
2/6/2020,SC,0
2/6/2020,RI,0
2/6/2020,PA,0
2/6/2020,OR,0
2/6/2020,OK,0
2/6/2020,OH,0
2/6/2020,NY,0
2/6/2020,NV,0
2/6/2020,NM,0
2/6/2020,NJ,0
2/6/2020,NH,0
2/6/2020,NE,0
2/6/2020,ND,0
2/6/2020,NC,0
2/6/2020,MT,0
2/6/2020,MS,0
2/6/2020,MO,0
2/6/2020,MN,0
2/6/2020,MI,0
2/6/2020,ME,0
2/6/2020,MD,0
2/6/2020,MA,0
2/6/2020,LA,0
2/6/2020,KY,0
2/6/2020,KS,0
2/6/2020,IN,0
2/6/2020,IL,0
2/6/2020,ID,0
2/6/2020,IA,0
2/6/2020,HI,0
2/6/2020,GA,0
2/6/2020,FL,0
2/6/2020,DE,0
2/6/2020,DC,0
2/6/2020,CT,0
2/6/2020,CO,0
2/6/2020,CA,0
2/6/2020,AZ,0
2/6/2020,AR,0
2/6/2020,AL,0
2/6/2020,AK,0
2/5/2020,WY,0
2/5/2020,WV,0
2/5/2020,WI,0
2/5/2020,WA,0
2/5/2020,VT,0
2/5/2020,VA,0
2/5/2020,UT,0
2/5/2020,TX,0
2/5/2020,TN,0
2/5/2020,SD,0
2/5/2020,SC,0
2/5/2020,RI,0
2/5/2020,PA,0
2/5/2020,OR,0
2/5/2020,OK,0
2/5/2020,OH,0
2/5/2020,NY,0
2/5/2020,NV,0
2/5/2020,NM,0
2/5/2020,NJ,0
2/5/2020,NH,0
2/5/2020,NE,0
2/5/2020,ND,0
2/5/2020,NC,0
2/5/2020,MT,0
2/5/2020,MS,0
2/5/2020,MO,0
2/5/2020,MN,0
2/5/2020,MI,0
2/5/2020,ME,0
2/5/2020,MD,0
2/5/2020,MA,0
2/5/2020,LA,0
2/5/2020,KY,0
2/5/2020,KS,0
2/5/2020,IN,0
2/5/2020,IL,0
2/5/2020,ID,0
2/5/2020,IA,0
2/5/2020,HI,0
2/5/2020,GA,0
2/5/2020,FL,0
2/5/2020,DE,0
2/5/2020,DC,0
2/5/2020,CT,0
2/5/2020,CO,0
2/5/2020,CA,0
2/5/2020,AZ,0
2/5/2020,AR,0
2/5/2020,AL,0
2/5/2020,AK,0
2/4/2020,WY,0
2/4/2020,WV,0
2/4/2020,WI,0
2/4/2020,WA,0
2/4/2020,VT,0
2/4/2020,VA,0
2/4/2020,UT,0
2/4/2020,TX,0
2/4/2020,TN,0
2/4/2020,SD,0
2/4/2020,SC,0
2/4/2020,RI,0
2/4/2020,PA,0
2/4/2020,OR,0
2/4/2020,OK,0
2/4/2020,OH,0
2/4/2020,NY,0
2/4/2020,NV,0
2/4/2020,NM,0
2/4/2020,NJ,0
2/4/2020,NH,0
2/4/2020,NE,0
2/4/2020,ND,0
2/4/2020,NC,0
2/4/2020,MT,0
2/4/2020,MS,0
2/4/2020,MO,0
2/4/2020,MN,0
2/4/2020,MI,0
2/4/2020,ME,0
2/4/2020,MD,0
2/4/2020,MA,0
2/4/2020,LA,0
2/4/2020,KY,0
2/4/2020,KS,0
2/4/2020,IN,0
2/4/2020,IL,0
2/4/2020,ID,0
2/4/2020,IA,0
2/4/2020,HI,0
2/4/2020,GA,0
2/4/2020,FL,0
2/4/2020,DE,0
2/4/2020,DC,0
2/4/2020,CT,0
2/4/2020,CO,0
2/4/2020,CA,0
2/4/2020,AZ,0
2/4/2020,AR,0
2/4/2020,AL,0
2/4/2020,AK,0
2/3/2020,WY,0
2/3/2020,WV,0
2/3/2020,WI,0
2/3/2020,WA,0
2/3/2020,VT,0
2/3/2020,VA,0
2/3/2020,UT,0
2/3/2020,TX,0
2/3/2020,TN,0
2/3/2020,SD,0
2/3/2020,SC,0
2/3/2020,RI,0
2/3/2020,PA,0
2/3/2020,OR,0
2/3/2020,OK,0
2/3/2020,OH,0
2/3/2020,NY,0
2/3/2020,NV,0
2/3/2020,NM,0
2/3/2020,NJ,0
2/3/2020,NH,0
2/3/2020,NE,0
2/3/2020,ND,0
2/3/2020,NC,0
2/3/2020,MT,0
2/3/2020,MS,0
2/3/2020,MO,0
2/3/2020,MN,0
2/3/2020,MI,0
2/3/2020,ME,0
2/3/2020,MD,0
2/3/2020,MA,0
2/3/2020,LA,0
2/3/2020,KY,0
2/3/2020,KS,0
2/3/2020,IN,0
2/3/2020,IL,0
2/3/2020,ID,0
2/3/2020,IA,0
2/3/2020,HI,0
2/3/2020,GA,0
2/3/2020,FL,0
2/3/2020,DE,0
2/3/2020,DC,0
2/3/2020,CT,0
2/3/2020,CO,0
2/3/2020,AZ,0
2/3/2020,AR,0
2/3/2020,AL,0
2/3/2020,AK,0
2/2/2020,WY,0
2/2/2020,WV,0
2/2/2020,WI,0
2/2/2020,WA,0
2/2/2020,VT,0
2/2/2020,VA,0
2/2/2020,UT,0
2/2/2020,TX,0
2/2/2020,TN,0
2/2/2020,SD,0
2/2/2020,SC,0
2/2/2020,RI,0
2/2/2020,PA,0
2/2/2020,OR,0
2/2/2020,OK,0
2/2/2020,OH,0
2/2/2020,NY,0
2/2/2020,NV,0
2/2/2020,NM,0
2/2/2020,NJ,0
2/2/2020,NH,0
2/2/2020,NE,0
2/2/2020,ND,0
2/2/2020,NC,0
2/2/2020,MT,0
2/2/2020,MS,0
2/2/2020,MO,0
2/2/2020,MN,0
2/2/2020,MI,0
2/2/2020,ME,0
2/2/2020,MD,0
2/2/2020,MA,0
2/2/2020,LA,0
2/2/2020,KY,0
2/2/2020,KS,0
2/2/2020,IN,0
2/2/2020,IL,0
2/2/2020,ID,0
2/2/2020,IA,0
2/2/2020,HI,0
2/2/2020,GA,0
2/2/2020,FL,0
2/2/2020,DE,0
2/2/2020,DC,0
2/2/2020,CT,0
2/2/2020,CO,0
2/2/2020,CA,0
2/2/2020,AZ,0
2/2/2020,AR,0
2/2/2020,AL,0
2/2/2020,AK,0
2/1/2020,WY,0
2/1/2020,WV,0
2/1/2020,WI,0
2/1/2020,WA,0
2/1/2020,VT,0
2/1/2020,VA,0
2/1/2020,UT,0
2/1/2020,TX,0
2/1/2020,TN,0
2/1/2020,SD,0
2/1/2020,SC,0
2/1/2020,RI,0
2/1/2020,PA,0
2/1/2020,OR,0
2/1/2020,OK,0
2/1/2020,OH,0
2/1/2020,NY,0
2/1/2020,NV,0
2/1/2020,NM,0
2/1/2020,NJ,0
2/1/2020,NH,0
2/1/2020,NE,0
2/1/2020,ND,0
2/1/2020,NC,0
2/1/2020,MT,0
2/1/2020,MS,0
2/1/2020,MO,0
2/1/2020,MN,0
2/1/2020,MI,0
2/1/2020,ME,0
2/1/2020,MD,0
2/1/2020,LA,0
2/1/2020,KY,0
2/1/2020,KS,0
2/1/2020,IN,0
2/1/2020,IL,0
2/1/2020,ID,0
2/1/2020,IA,0
2/1/2020,HI,0
2/1/2020,GA,0
2/1/2020,FL,0
2/1/2020,DE,0
2/1/2020,DC,0
2/1/2020,CT,0
2/1/2020,CO,0
2/1/2020,CA,0
2/1/2020,AZ,0
2/1/2020,AR,0
2/1/2020,AL,0
2/1/2020,AK,0
1/31/2020,WY,0
1/31/2020,WV,0
1/31/2020,WI,0
1/31/2020,WA,0
1/31/2020,VT,0
1/31/2020,VA,0
1/31/2020,UT,0
1/31/2020,TX,0
1/31/2020,TN,0
1/31/2020,SD,0
1/31/2020,SC,0
1/31/2020,RI,0
1/31/2020,PA,0
1/31/2020,OR,0
1/31/2020,OK,0
1/31/2020,OH,0
1/31/2020,NY,0
